tx	SRR1192255	SRR1192256	SRR1192257	SRR1192258	SRR1192259	SRR1192260
AT1G01580.2	0	0	0	0	0	0
AT1G01580.1	0.121645	0.102612	0.254177	0.187403	0.166122	0.138675
AT1G01590.1	0.008066	0	0.006118	0.017818	0.025729	0.019096
AT1G01600.1	0.016389	0.0164	0.024139	0.006182	0.007963	0.011326
AT1G01610.1	3.173401	3.638963	3.901808	3.331867	3.247198	3.32875
AT1G01620.2	0.805832	0	0	0	0.049502	0
AT1G01620.1	18.598827	21.843918	24.290392	18.836184	17.711272	16.801645
AT1G01630.1	9.942011	9.87332	9.546181	9.032317	9.529936	8.961646
AT1G01640.1	0	0.062701	0.053973	0.116238	0.060677	0.095041
AT1G01640.2	0.049414	0	0	0	0	0
AT1G01650.1	0.862777	0.872516	1.052084	1.101688	1.348777	1.134197
AT1G01650.2	0.089356	0.057268	0.082472	0.058969	0.02337	0.051845
AT1G01650.3	0.076006	0.107041	0.063122	0.131062	0.052726	0.081013
AT1G01650.4	0.1053	0	0	0	0	0
at1g04027	0	0	0	2.861075	0	1.401623
AT1G01660.2	0.013241	0.066461	0.03226	0.036564	0.031628	0.055809
AT1G01660.1	0.098713	0	0.048407	0	0	0
AT1G01670.1	0.182219	0.146856	0.172445	0	0	0.185024
AT1G01670.2	0	0	0	0.198629	0.209633	0
AT1G01670.3	0	0	0	0	0	0
AT1G01680.1	0	0	0	0	0.017247	0
AT1G01690.2	0.312253	0.395788	0.354984	0.249384	0.320175	0.146801
AT1G01690.1	0	0	0.042393	0	0	0.137502
AT1G01690.3	0.156027	0	0	0.143029	0.052237	0.07623
AT1G01695.1	0.081091	0.13086	0.02691	0.135605	0.104286	0.061722
AT1G04033.1	0	0	0	0	0	0
AT1G04037.1	0	0	0	0	0	0
AT1G01700.1	0.135777	0.263611	0.060481	0.178336	0.209402	0.194914
AT1G01700.2	0.063458	0	0	0	0.035212	0
AT1G01700.3	0.048572	0.01475	0	0.017878	0	0
AT1G01700.4	0	0	0.077554	0	0	0.055091
AT1G01700.5	0	0	0.083415	0	0	0
AT1G01710.1	2.598278	2.770835	3.378102	2.782533	2.873118	2.75677
AT1G01715.1	0.271937	0.134039	0.115653	0.192075	0.262063	0.211374
AT1G01715.2	0	0	0	0	0	0
AT1G04043.1	0	0	0	0	0	0
AT1G01720.1	0.202059	0.249786	0.332466	0.277611	0.316797	0.228196
AT1G01725.1	1.13971	0.940989	1.808879	1.196864	1.20265	0.809702
AT1G04047.1	0.090844	0.03013	0.112942	0.035586	0.063907	0.034866
AT1G01730.1	1.678977	1.987705	1.611285	1.53634	1.470352	1.509551
AT1G01740.1	0	0	0	0	0	0
AT1G01740.4	0	0.043314	0	0	0	0.087222
AT1G01740.5	0.238902	0	0.179329	0.18785	0	0.055428
AT1G01740.2	0.210543	0.40926	0.367693	0.563552	0.687939	0.579668
AT1G01740.3	0.122081	0.127011	0.24957	0.364494	0.376342	0.240365
AT1G01750.1	0.0113	0.015056	0	0	0	0.01083
AT1G01750.2	0.010774	0.014538	0.011586	0.011786	0.020341	0
AT1G04053.1	0.800222	0.603198	0.753699	0.826406	0.972355	0.753861
AT1G01760.1	0.521277	0.31715	0.365204	0.460794	0.419543	0.366125
AT1G01760.2	0.125248	0.201135	0.346209	0.314397	0.29606	0.198196
AT1G01760.4	0	0	0	0	0	0
AT1G01760.3	0	0	0	0	0	0
AT1G04057.1	0	0	0	0	0	0
AT1G01770.1	1.278873	1.500736	1.731991	2.260066	2.625267	2.671046
AT1G01780.1	0.892372	0.910064	1.073813	1.737615	1.748007	2.028755
AT1G01790.1	6.045458	6.473158	8.42045	7.598928	7.743892	7.145169
AT1G01790.2	1.536539	1.195124	2.197233	1.385886	1.320376	1.330642
AT1G04063.1	0	0	0	0	0	0
AT1G01800.1	5.823428	6.199998	7.567464	7.086354	6.529274	5.859485
AT1G01800.2	0	0	0	0	0	0.054091
AT1G01810.1	0.3095	0.288259	0.101659	0.256329	0.175722	0.192427
AT1G01820.1	5.072687	5.094756	5.51714	5.076248	5.663152	5.313766
AT1G01830.1	0.150798	0.263532	0.198016	0.161228	0.271177	0.254278
AT1G01830.3	0.357233	0.454498	0.228062	0.350919	0.086349	0.16635
AT1G01830.2	0.262205	0.15361	0.547426	0.350621	0.561827	0.350966
AT1G04067.1	0	0.024128	0.030148	0.113987	0.025588	0
AT1G01840.1	0.347294	0.307269	0.227476	0.141674	0.250091	0.15767
AT1G01860.1	1.638386	1.399286	1.659105	3.718687	3.631954	3.379035
AT1G01860.2	0	0	0	0	0	0
AT1G04073.1	0.669776	0	0	0	0	0.844106
AT1G01860.3	0.089683	0.19253	0.133255	0.29599	0.195212	0.25743
AT1G01860.4	0	0	0	0	0	0
AT1G01860.5	0	0.041064	0.023015	0	0	0
AT1G01870.1	0	0	0	0	0	0
AT1G01880.3	0	0.119705	0	0.067502	0.091309	0.046179
AT1G01880.2	0	0	0	0	0	0
AT1G01880.1	0.165511	0.033374	0.172969	0	0.090687	0.058927
AT1G01880.4	0	0	0	0.077303	0	0.091392
AT1G01890.1	0	0	0	0	0	0
AT1G01900.1	0.356136	0.36067	0.294593	0.161515	0.210886	0.140456
AT1G04077.1	0.034275	0.017322	0	0.01293	0.005924	0.006153
AT1G01910.4	1.273119	0.73846	0.958984	0.597145	0.953288	0.984184
AT1G01910.2	0	0	0	0	0	0
AT1G01910.3	2.301761	2.545628	3.583664	2.31275	1.989645	2.903674
AT1G01910.1	0.619929	0.930939	1.27788	1.315422	1.528443	1.051024
AT1G01910.5	1.463191	1.600076	0	0.7867	1.045107	0.72174
AT1G04083.1	0	0	0	0	0	0
AT1G01920.2	0.582864	0.33094	0.281025	0.519524	0.48495	0.314008
AT1G01920.3	0	0.205508	0.077745	0.043274	0.085369	0.136844
AT1G01920.4	0.054655	0	0.073912	0	0	0
AT1G01920.5	0.05382	0.081728	0.123735	0.055005	0	0.076457
AT1G01920.1	0.022811	0	0.018379	0	0	0
AT1G01930.1	1.577266	1.839821	2.006137	1.616518	1.801694	1.580932
AT1G01940.1	1.709648	1.562587	1.106409	1.103205	1.192002	1.053703
AT1G01950.1	0.907739	0.885483	0.864769	0.80912	0.814879	0.802848
AT1G01950.4	0.015911	0.038604	0.057535	0.018873	0.016445	0
AT1G01950.2	0	0	0	0	0.027651	0
AT1G01950.3	0	0.027583	0	0	0	0
AT1G01960.1	2.71398	3.197416	3.586117	2.733652	3.01835	3.250126
AT1G01970.1	5.786487	5.416764	6.262425	4.826525	4.902965	4.202313
AT1G01980.1	0	0	0	0	0	0
AT1G01990.1	1.042032	1.109424	1.144456	0.873572	1.058094	1.005037
AT1G02000.1	0.409642	0.402625	0.407132	0.424351	0.39443	0.541639
AT1G02010.1	0	0.066321	0	0	0.078091	0.463127
AT1G02010.3	0.2446	0.290522	0.39962	0.534717	0.467076	0.268014
AT1G02010.4	0.16883	0.034141	0.029642	0.628341	0.214076	0.235985
AT1G02010.5	0.010606	0.013455	0.052136	0.038358	0.0433	0
AT1G02010.2	0	0	0	0	0.225472	0.432807
AT1G02010.6	0.251109	0.411999	0.716277	1.060097	1.208529	0.930679
AT1G02020.3	0.148194	0.150767	0	0.087284	0.220401	0.182214
AT1G02020.1	0	0	0.25066	0	0.060838	0.132013
AT1G02020.2	0.054457	0.077295	0.040556	0.104518	0.023788	0.017338
AT1G02030.1	0.007966	0.011819	0	0.004416	0.011828	0.008718
AT1G02040.1	0	0	0	0	0	0
AT1G02050.1	0.250462	0.310917	0.238839	0.375896	0.453106	0.47895
AT1G02060.1	0.261004	0.400059	0.510537	0.416785	0.482575	0.511232
AT1G02065.2	0	0	0	0	0	0
AT1G02065.1	0	0	0	0	0	0
AT1G02067.1	0	0	0	0	0	0
AT1G02070.1	0	0.019164	0.048446	0	0	0.007238
AT1G02080.1	0.019115	0.03318	0	0.037367	0.007329	0.006789
AT1G02080.2	2.525046	2.824648	3.422729	2.319039	2.67918	2.545231
AT1G02080.3	0.055311	0	0.143842	0.033175	0	0.009848
AT1G02090.1	1.550716	0.950428	0.648704	0.979932	1.126475	0.783999
AT1G02090.2	0.222964	0.190776	0.398856	0.30576	0.433207	0.463852
AT1G02090.3	0.612321	1.150754	1.252625	1.024249	0.76599	0.835226
AT1G02100.1	1.580003	1.349741	2.067218	3.073581	3.199138	2.335385
AT1G02100.2	0.024242	0	0.056543	0.127225	0	0.028172
AT1G02100.3	0.948939	1.169433	1.070701	1.600821	2.287245	2.810214
AT1G02110.1	0.394941	0.440564	0.430563	0.298683	0.372717	0.316507
AT1G02120.1	1.150044	1.223672	0.96406	1.176466	1.7779	1.635287
AT1G02120.2	1.036327	0.93898	1.589642	0.800398	0.866916	0.838619
AT1G02120.3	0.032073	0.069422	0	0.26928	0.182959	0.041672
AT1G02130.1	5.955146	6.324918	7.796465	6.089251	6.510798	5.633856
AT1G04087.1	0	0	0	0	0	0
AT1G02140.1	25.478841	23.741598	22.595798	19.499435	20.359257	18.460465
AT1G02145.1	0	0	0	0	0	0
AT1G02145.2	0	0	0	0	0	0
AT1G02145.3	2.486008	2.509125	3.011803	3.331084	3.968941	3.539838
AT1G02145.4	0.281062	0.216033	0.260484	0.350432	0.359011	0.197241
AT1G02150.1	6.698003	7.124285	8.077384	5.32938	5.593633	5.329568
AT1G02160.1	4.584478	5.500528	4.587143	4.027083	4.068947	3.710911
AT1G02160.2	0.653337	0.941628	0.357125	0.902857	0.562533	0.421364
AT1G02170.1	0.770479	1.004678	1.176891	1.096493	1.140573	1.145483
AT1G02180.1	1.008107	0.832081	0.683008	0.638058	0.50686	0.421367
AT1G02190.1	0	0	0	0	0	0
AT1G02190.2	0.002635	0.005462	0	0.009184	0.005538	0
AT1G02205.2	0	0	0	0.015179	0	0.060904
AT1G02205.4	5.35833	4.098583	4.030772	3.353262	2.509019	2.772793
AT1G02205.3	0.207533	0	0.17558	0.113854	0.067901	0.384458
AT1G02205.1	3.233974	3.185281	5.296912	2.821926	2.157104	2.211453
AT1G02205.5	2.204865	1.634085	2.574719	1.40435	0.91952	1.229573
AT1G04093.1	0	0.02442	0	0	0	0.056517
AT1G02210.1	0	0	0	0	0	0
AT1G02220.1	0.269422	0.26145	0.372758	0.563254	0.435026	0.562444
AT1G02230.1	0.049314	0.082949	0.172798	0.093787	0.108092	0.172001
AT1G02250.1	0	0.006918	0	0	0	0
AT1G02260.1	0.100396	0.061997	0.056309	0.357983	0.224672	0
AT1G02260.2	0.372981	0.54231	0.608068	0.228308	0.393758	0.571045
AT1G02270.1	5.301115	4.829143	7.479088	6.465227	6.66743	3.865078
AT1G02270.2	0.732271	1.0955	0	0	0	3.356966
AT1G02280.1	16.368492	12.312609	11.678928	7.500361	7.17838	6.325265
AT1G02280.2	1.097203	1.295127	1.302003	1.161178	0.474349	0.183001
AT1G02290.1	1.25082	1.287749	1.536184	1.446369	1.456877	1.490162
AT1G02300.1	3.012223	2.793102	3.826583	6.961596	7.626846	8.231187
AT1G02305.1	6.909594	7.107812	9.375786	8.325379	8.724761	8.815385
AT1G04097.1	0	0	0.438675	0	0.093082	0.101567
AT1G02310.1	0	0	0	0.014649	0.01307	0
AT1G02310.2	0	0	0	0	0	0
AT1G04103.1	0	0	0	0	0	0
AT1G04103.2	0	0	0	0	0	0
AT1G02320.1	0	0	0	0	0	0
AT1G02330.1	3.013244	3.097914	1.969363	2.141166	2.341822	2.348425
AT1G02335.1	2.628263	2.260882	3.031352	1.265732	1.145703	1.051267
AT1G02340.1	0.259914	0.272251	0.310495	0.214707	0.469356	0.51986
AT1G02340.2	0	0	0.070259	0	0.261095	0.171041
AT1G02350.1	0.527734	0.420077	0.962296	1.07497	0.482628	0.688659
AT1G02360.1	0.075484	0.100494	0.130061	0.073295	0.20668	0.265382
AT1G02360.2	0	0	0	0	0	0
AT1G02360.3	0	0	0	0	0	0
AT1G02370.1	0.75434	0.808816	0.812396	0.480492	0.472378	0.510198
AT1G02380.1	0.737803	0.783923	0.945258	1.478457	1.190624	1.089111
AT1G02390.1	0.040136	0.034839	0.060822	0.123233	0.115097	0.131894
AT1G02400.1	0.082948	0.020953	0.079077	0.050428	0.022526	0.062703
AT1G02400.2	0	0	0	0	0	0
AT1G02405.1	0.018727	0.047145	0.012382	0.010889	0.009509	0.020174
AT1G02410.1	1.806706	1.302615	1.517676	1.495192	1.550285	1.440135
AT1G02410.3	0	0	0	0	0	0
AT1G02410.2	0.254925	0.543213	0.629808	0.209317	0.155658	0.1845
AT1G02420.1	0.938078	1.12239	1.398172	0.981876	1.19717	1.315732
AT1G04117.1	0.019639	0.042004	0.039295	0.034181	0.021128	0.067617
AT1G02430.1	0	0	0	0	0	0
AT1G02430.2	0	0	0	0	0.023524	0
AT1G04123.1	0.788995	0	0.140132	0.264914	0.118938	0.38934
AT1G02440.2	0	0	0	0	0	0
AT1G02440.1	0	0.047415	0	0	0	0
AT1G02450.1	0.412235	0.386047	0.361776	0.113987	0.307059	0.223366
AT1G02460.1	0.230834	0.216636	0.328981	0.204297	0.485427	0.48091
AT1G02470.1	0.121744	0.108293	0.109609	0.646995	0.509749	0.451528
AT1G02470.2	0.037517	0	0	0	0	0.021486
AT1G02475.1	5.617525	6.036925	7.316413	7.030162	6.019438	7.771758
AT1G02480.1	0	0	0	0	0	0
AT1G02490.1	0	0	0	0	0.262149	0
AT1G02500.1	4.889385	5.753174	7.661087	4.029147	3.959408	4.727859
AT1G02500.2	1.500606	1.472809	0.806322	1.182021	2.470835	1.188835
AT1G02510.1	0	0	0	0	0	0
AT1G02520.1	0	0	0	0	0	0
AT1G02520.2	0	0	0	0	0	0
AT1G02520.3	0.004821	0.004805	0.009258	0	0.006526	0.005319
AT1G02530.1	0.003043	0.002999	0.008589	0.005144	0.016746	0.018205
AT1G02530.2	0	0	0	0	0	0
AT1G02540.1	0	0	0	0	0	0
AT1G02550.1	0	0	0	0	0	0
AT1G02560.1	14.700512	14.128812	21.024096	13.653202	12.505505	11.658463
AT1G02570.1	0	0	0	0	0.007272	0
AT1G02575.1	0	0	0	0	0	0
AT1G02580.2	0	0.005472	0	0	0.00565	0
AT1G02580.1	0	0	0	0	0	0
AT1G04127.1	0	0	0	0	0	0
AT1G02590.1	0	0	0	0	0	0
AT1G02600.1	0	0	0	0	0	0
AT1G02610.1	0.754501	1.004595	1.967511	3.533255	4.628432	3.278576
AT1G02610.2	0.24077	0.959277	0.255678	1.706883	0.938673	1.129052
AT1G02610.3	0.090855	0.06443	0.038451	0.223595	0.108156	0.071969
AT1G02620.1	0.007905	0.022321	0.044821	0.133536	0.226746	0.138653
AT1G04133.1	0	0	0.043995	0	0.037341	0.040745
AT1G04137.1	0	0	0	0	0	0.027921
AT1G02630.2	0.005499	0	0	0	0.016725	0.018015
AT1G02630.1	0	0	0	0	0	0
AT1G02640.1	0.510078	0.584714	0.490614	0.65536	0.577768	0.484727
AT1G02650.1	0.165433	0.195841	0.108987	0.215651	0.127302	0.159199
AT1G02650.2	0	0	0	0	0.015703	0
AT1G02660.1	0.468234	0.660104	0.693392	1.154714	0.886314	0.932618
AT1G02670.1	0	0	0	0	0	0.020397
AT1G02670.4	0	0	0	0	0	0.01508
AT1G02670.2	0	0	0.012749	0	0	0
AT1G02670.3	0	0	0	0	0	0
AT1G02670.5	0.015241	0	0.053287	0	0.04934	0.01192
AT1G02670.6	0.03522	0.065045	0	0.089086	0.034222	0.042794
AT1G02670.7	0.074426	0.040934	0	0.018384	0	0
AT1G02680.1	2.526757	2.286551	1.988151	2.383013	2.300476	2.017031
AT1G04143.1	0	0	0	0	0	0
AT1G02690.1	0.373816	0.094654	0.157173	0.283175	0.13087	0.183267
AT1G02690.2	0.319366	0.615745	0.460224	0.150946	0.390573	0.246304
AT1G02700.1	0.027219	0.034558	0.047756	0.015926	0.021422	0.045308
AT1G02705.1	0.345826	0.481736	0.515941	0.325122	0.14597	0.199094
AT1G02710.1	0.27847	0.091602	0.206499	0.403643	0.281855	0.185789
AT1G02720.1	0.599655	0.617631	0.672752	0.594138	0.608441	0.656442
AT1G02720.2	0.139196	0.11001	0.132888	0.087818	0.113635	0.104049
AT1G02730.1	1.37404	1.271491	1.101019	0.641788	0.822847	0.728732
AT1G02740.1	1.155981	1.137412	1.248151	1.153485	1.146465	1.129983
AT1G02750.1	2.598559	2.574233	3.14668	2.34223	2.46369	2.196487
AT1G02750.2	0.750103	0.694298	0	0.594194	1.050583	1.262194
AT1G02770.1	0.01428	0.006899	0	0	0.022124	0.015534
AT1G02780.1	79.895723	67.005804	59.461278	46.985027	48.122898	38.589772
AT1G02790.1	0	0	0	0	0	0
AT1G02800.1	0.076468	0.039491	0.033604	0.012416	0.03254	0.011775
AT1G02810.1	0.02078	0.017828	0.010694	0.00998	0.009057	0.024435
AT1G02813.1	0	0	0	0	0	0
AT1G02816.1	1.618649	1.73639	2.09592	2.414713	1.47047	1.766688
AT1G02820.1	1.148974	1.145557	1.321617	1.460781	1.939023	1.427826
AT1G02830.1	0.031213	0	0.116418	0	0.032937	0.035939
AT1G02840.1	1.038941	0.915166	0.726601	0.525293	0.781252	0.512294
AT1G02840.4	0	0	0	0	0	0
AT1G02840.3	0.336313	0.509621	0.80773	0.338442	0.599596	0.267314
AT1G02840.5	0.964309	1.098663	1.445022	0.732579	0.72255	0.769324
AT1G02840.2	2.410562	2.261577	2.570638	2.744521	2.821907	2.885296
AT1G02850.1	0	0	0	0	0	0
AT1G02850.2	0	0	0	0.018747	0	0
AT1G02850.3	0	0	0	0	0	0
AT1G02850.5	0	0	0	0	0	0
AT1G02850.4	0.008705	0.004355	0.020829	0	0.043774	0.038513
AT1G02860.3	0	0	0	0.1589	0	0
AT1G02860.1	1.037186	1.056242	1.180426	1.665454	1.923864	1.714513
AT1G02860.2	0	0	0	0	0	0
AT1G04147.1	0	0	0	0	0	0
AT1G02870.1	3.180386	2.809796	2.141893	1.646465	1.696983	1.759123
AT1G04153.1	0	0	0	0	0	0
AT1G02880.5	0.081559	0.262767	0	0.221854	0.234931	0
AT1G02880.1	0.764812	1.135395	1.681988	1.279161	1.6145	1.364955
AT1G02880.4	0.534949	0	0	1.097863	0.748533	1.177384
AT1G02880.6	0.054747	0	0	0	0	0.092668
AT1G02880.3	0	0.157839	0.188261	0	0	0
AT1G02880.2	0	0	0	0	0	0
AT1G02890.1	2.37512	2.619731	2.863479	2.342413	2.683448	2.503262
AT1G02890.2	0	0	0.05825	0	0.0142	0.057023
AT1G02900.1	0.23753	0.236183	0.194562	0.326391	0.247475	0.123111
AT1G02910.2	0.608858	0.919697	2.935947	0.795678	1.0953	0.647332
AT1G02910.1	5.100449	4.930451	3.437409	6.914811	7.188045	7.2164
AT1G02920.1	0.027753	0.113408	0.080652	0.424808	0.640108	0.292535
AT1G02930.1	0.167744	0.321841	0.212437	0.716353	1.237935	0.958774
AT1G02930.2	0	0	0	0	0	0
AT1G02940.2	0	0	0	0	0	0
AT1G02940.3	0	0	0	0	0	0
AT1G02940.1	0	0	0	0	0	0
AT1G02940.4	0	0	0	0	0.011008	0
AT1G02950.5	2.222037	2.402491	1.702567	1.698572	1.616165	0.47452
AT1G02950.1	0	0	0	0	0	0.624579
AT1G02950.3	0	0	0	0	0	0
AT1G02950.4	0	0	0	0	0	0
AT1G02950.2	0.067869	0.104417	0.162396	0.148665	0.075428	0.208247
AT1G02952.1	0	0	0	0	0	0
AT1G02952.2	0	0	0	0	0	0
AT1G02960.1	0	0.262101	0.103683	0	0	0.206545
AT1G02960.2	0.879533	0.732855	0	0.664355	0	0.895082
AT1G02960.3	0.176796	0	0	0.243224	0.42951	0
AT1G02960.4	0.718821	0.87246	0.717742	0.620082	0	0.945216
AT1G02960.5	0	0	0.726043	0	0.59068	0
AT1G02960.6	0	0	0.822262	0.444689	1.055323	0
AT1G02965.1	0	0	0	0	0	0
AT1G02970.1	0.404832	0.449372	0.482842	0.246435	0.220752	0.202915
AT1G02980.1	0	0	0	0	0	0
AT1G02980.2	0.006106	0	0	0	0	0
AT1G02990.4	1.115806	1.240691	1.347311	1.319677	1.365419	1.256731
AT1G02990.5	0	0.016634	0.13442	0.018523	0.234099	0.021918
AT1G02990.2	0	0	0	0	0	0
AT1G02990.1	0	0	0	0	0	0
AT1G02990.3	0	0	0	0	0	0.013471
AT1G02990.6	0	0	0	0	0	0.101265
AT1G03000.1	1.447258	1.525082	1.75781	2.761005	3.08759	2.873239
AT1G03010.1	0	0	0	0	0	0
AT1G03010.2	0	0	0	0	0	0
AT1G03010.3	0.073008	0.055553	0.110461	0.010452	0.032943	0.025817
AT1G03020.1	0.453972	0.441227	0.702445	0.567907	0.649942	0.978127
AT1G03030.1	0.854931	0.728435	0.812459	1.019157	1.260304	0.848961
AT1G03030.2	0.656587	0.528234	0.987394	0.710354	0.501951	0.904381
AT1G03040.1	0.962008	1.702605	2.122743	1.173288	2.059105	1.534517
AT1G03040.3	1.21078	0.847488	1.065909	1.144526	0.65044	0.856561
AT1G03040.2	0	0	0.136474	0.024202	0.016776	0.025453
AT1G03050.1	0	0	0	0	0	0
AT1G03055.1	1.349905	1.526375	1.684883	1.923042	2.095881	1.569936
AT1G03055.2	0.02035	0.090053	0.027024	0	0.050626	0.054464
AT1G03060.2	0.628178	0.867443	1.393886	0.792215	1.077243	0.923071
AT1G03060.3	0.318107	0.325636	0.178256	0.264088	0.303506	0.51191
AT1G03060.1	0	0	0	0	0	0
AT1G03060.4	0.029054	0	0	0	0	0.022239
AT1G03070.1	0	0.045058	0.134169	0.040435	0.04545	0
AT1G03070.2	0	0	0	0	0	0
AT1G03070.3	0.10455	0	0	0	0	0.068912
AT1G03080.2	0.459853	0.592835	0.273564	0.167225	1.483527	0.606799
AT1G03080.1	1.013468	0.692856	1.249125	0.636907	0.88295	1.598767
AT1G03080.3	0.441846	0.729074	1.121198	0.998074	0.296441	0.478734
AT1G03090.2	0.371621	0.776638	0.7103	0.464437	1.022523	0.566097
AT1G03090.1	0.696264	0.51252	0.784665	0.885385	0.628157	0.998502
AT1G04157.1	0	0	0	0	0	0
AT1G03100.1	0.341914	0.348191	0.404301	0.294183	0.376268	0.356021
AT1G04163.1	0.009454	0	0.031881	0	0.009626	0
AT1G03103.1	0	0	0	0	0	0
AT1G03106.1	0	0	0	0	0	0
AT1G03110.1	0.862184	0.723014	0.678913	0.62332	0.493224	0.338724
AT1G03120.1	0.028098	0	0.031445	0.039146	0.028461	0.022636
AT1G03120.2	0	0.019888	0	0.010844	0	0
AT1G03130.1	365.168788	380.167912	267.654299	346.266517	317.930064	323.441745
AT1G03140.1	2.456192	2.316251	2.634146	2.227879	2.615859	2.377868
AT1G03150.1	5.155609	4.185012	4.392506	3.692012	4.123401	3.235637
AT1G04167.1	0	0	0	0	0	0
AT1G03160.1	5.046888	5.730011	7.802572	7.112345	7.380051	7.875395
AT1G03160.3	0.987484	0.912992	0.469675	0.968754	1.301509	1.046088
AT1G03160.2	0.25864	0.220879	0.301514	0.3623	0.377729	0.293734
AT1G03160.4	0	0	0	0.085465	0	0
AT1G03165.1	7.491119	3.726836	7.567142	7.152686	8.398863	6.469028
AT1G04173.1	0	0	0	0	0	0
AT1G03170.1	0.087207	0.130599	0.112459	0.128386	0.157868	0.109887
AT1G03180.1	0.101754	0.080414	0.191817	0	0	0.270804
AT1G03180.3	0.226746	0.231473	0	0	0.250292	0
AT1G03180.2	0	0	0.233875	0.305806	0.106633	0.159963
AT1G03180.4	0	0	0	0.085747	0.116633	0
AT1G03180.5	0	0	0	0	0	0
AT1G03180.6	0	0	0	0	0	0
AT1G03190.1	0.489825	0.657505	0.554087	0.980641	0.842494	0.953601
AT1G03190.2	0.124833	0.041364	0.344755	0.026408	0.08296	0.09987
AT1G04177.1	0	0	0	0	0	0
AT1G03200.1	0.788935	0.557049	1.017089	1.021353	1.282066	1.211357
AT1G03210.1	0.6609	0.567888	0.326811	0.639946	0.919908	0.792603
AT1G03210.2	0.316697	0.272771	0.40728	0.191405	0.111948	0.322568
AT1G03220.1	0.838808	1.080883	0.998239	1.113682	1.294666	1.039885
AT1G03230.1	0.530535	0.728885	0.721537	0.717278	0.777084	0.740546
AT1G03240.1	0.045849	0.045638	0.090444	0.098043	0.124651	0.191251
AT1G03250.3	0.11301	0.046491	0.696684	0.304657	0.67689	0
AT1G03250.1	4.074322	3.989568	0.966649	4.357883	4.455309	3.887598
AT1G03250.4	0.193348	0.906508	3.586333	0.703595	0.524346	1.053295
AT1G03250.2	0.191654	0.032116	0.195346	0.30185	0.112622	0.076257
AT1G03260.1	0.877062	0.990117	1.308248	1.080625	0.990224	0.949658
AT1G03270.1	0.655451	0.604029	0.758535	0.510477	0.558974	0.502848
AT1G03280.1	1.276938	1.556864	1.631577	1.707869	1.579586	2.049057
AT1G03280.2	0.087484	0.150734	0.20694	0.069414	0.355545	0.031308
AT1G03280.3	0.209828	0	0	0.050923	0.063201	0
AT1G03290.2	0	0	0	0	0	0
AT1G03290.3	0.56301	0.761279	1.01264	0.52335	0.801407	1.171157
AT1G03290.4	0	0	0.014621	0.027915	0	0
AT1G03290.5	1.661717	2.088433	2.811602	2.435251	2.590122	2.358396
AT1G03290.6	0	0.059362	0	0	0.083669	0
AT1G03290.1	0.021926	0.044921	0.023745	0.04771	0.043416	0.041186
AT1G03300.1	0.525832	0.576259	0.483799	1.089496	1.021032	1.019008
AT1G03310.1	2.354034	2.530018	3.989611	3.200431	3.988928	3.59964
AT1G03310.2	3.738721	3.450048	5.457272	4.428639	3.431272	4.09826
AT1G03320.1	0.186049	0.137043	0.080878	0.151548	0.159327	0.136742
AT1G03325.1	0	0	0	0	0	0
AT1G03330.1	3.227953	3.292015	3.563404	3.08652	3.249717	2.478652
AT1G03340.1	0.524646	0.520811	0.684064	0.695011	0.640022	0.661263
AT1G03350.1	3.76039	4.016206	4.394979	3.72342	4.014451	4.132441
AT1G03360.1	0.914301	0.78516	0.943276	0.334119	0.416928	0.423013
AT1G03365.1	1.166859	1.167476	0.744964	0.994941	1.14477	0.865113
AT1G03365.2	0.379619	0.510671	1.004088	0.497647	0.381703	0.702228
AT1G03370.1	0.553663	0.737176	0.639861	0.56459	0.716873	0.795444
AT1G03370.2	0.087147	0.063797	0.267759	0.267222	0.123295	0.166554
AT1G03380.1	1.141184	1.400718	1.897196	1.843785	2.137037	2.158526
AT1G03390.1	0.005848	0.012027	0.021228	0	0	0.006482
AT1G03395.1	0	0	0	0	0	0
AT1G03400.1	1.337075	1.996522	2.822311	2.102441	1.707583	1.764559
AT1G03400.2	0.171638	0.462396	0.534745	0.400508	0.992521	1.42361
AT1G03410.2	0	0	0	0	0	0
AT1G03410.1	0.712789	0.928678	0.779036	1.056503	0.979245	1.192815
AT1G04183.1	0.932101	0.997455	1.70488	1.155111	1.128111	1.237175
AT1G03430.1	1.153153	1.472	1.475994	1.201395	1.401116	1.326021
AT1G03430.2	1.585064	1.19458	3.061218	1.945875	1.397839	1.4337
AT1G03440.1	1.261987	1.092363	1.159752	0.810674	0.905178	0.618216
AT1G03445.1	0	0	0	0	0.004934	0
AT1G03445.2	0	0	0.003146	0.00301	0	0
AT1G03457.3	0.222723	0	0.055219	0	0.062276	0
AT1G03457.1	0	0.14477	0	0.035717	0	0.072308
AT1G03457.2	0.08178	0.096023	0.162699	0.21415	0.164272	0.193178
AT1G03470.2	0.051043	0	0.113156	0.113257	0.056272	0
AT1G03470.1	0.235616	0.322392	0.309297	0.318056	0.526223	0.440843
AT1G03470.3	0.29455	0.173971	0.123276	0.370314	0.411661	0.270308
AT1G03470.4	0	0	0	0	0.030926	0
AT1G03475.1	25.804761	27.172602	29.495993	22.036881	22.829357	22.786169
AT1G03490.1	0	0	0	0	0	0
AT1G03495.1	0	0.015336	0	0.01355	0.011955	0
AT1G04187.1	6.086534	4.542081	5.675356	1.788172	1.605665	3.504057
